id,x,y,label
1,33740,26020,Tumor tissue
1,33854,26008,Tumor tissue
1,33922,26008,Tumor tissue
1,33979,26008,Tumor tissue
1,34013,26008,Tumor tissue
1,34058,26008,Tumor tissue
1,34115,26008,Tumor tissue
1,34149,26008,Tumor tissue
1,34194,26008,Tumor tissue
1,34240,26008,Tumor tissue
1,34274,26020,Tumor tissue
1,34330,26031,Tumor tissue
1,34376,26043,Tumor tissue
1,34399,26054,Tumor tissue
1,34421,26054,Tumor tissue
1,34433,26065,Tumor tissue
1,34444,26088,Tumor tissue
1,34455,26111,Tumor tissue
1,34455,26133,Tumor tissue
1,34467,26167,Tumor tissue
1,34489,26190,Tumor tissue
1,34512,26201,Tumor tissue
1,34523,26235,Tumor tissue
1,34523,26269,Tumor tissue
1,34523,26292,Tumor tissue
1,34523,26315,Tumor tissue
1,34535,26338,Tumor tissue
1,34546,26372,Tumor tissue
1,34546,26406,Tumor tissue
1,34546,26428,Tumor tissue
1,34546,26462,Tumor tissue
1,34546,26508,Tumor tissue
1,34546,26542,Tumor tissue
1,34535,26587,Tumor tissue
1,34512,26644,Tumor tissue
1,34478,26701,Tumor tissue
1,34455,26746,Tumor tissue
1,34455,26769,Tumor tissue
1,34444,26780,Tumor tissue
1,34421,26803,Tumor tissue
1,34410,26837,Tumor tissue
1,34399,26859,Tumor tissue
1,34364,26894,Tumor tissue
1,34330,26939,Tumor tissue
1,34296,26984,Tumor tissue
1,34262,27030,Tumor tissue
1,34240,27086,Tumor tissue
1,34206,27132,Tumor tissue
1,34160,27166,Tumor tissue
1,34126,27211,Tumor tissue
1,34092,27279,Tumor tissue
1,34047,27336,Tumor tissue
1,34013,27370,Tumor tissue
1,34001,27404,Tumor tissue
1,33979,27438,Tumor tissue
1,33945,27461,Tumor tissue
1,33911,27484,Tumor tissue
1,33888,27529,Tumor tissue
1,33865,27563,Tumor tissue
1,33820,27597,Tumor tissue
1,33786,27642,Tumor tissue
1,33763,27688,Tumor tissue
1,33718,27744,Tumor tissue
1,33672,27801,Tumor tissue
1,33638,27847,Tumor tissue
1,33593,27892,Tumor tissue
1,33559,27915,Tumor tissue
1,33536,27949,Tumor tissue
1,33491,28005,Tumor tissue
1,33445,28040,Tumor tissue
1,33423,28074,Tumor tissue
1,33388,28119,Tumor tissue
1,33343,28153,Tumor tissue
1,33309,28187,Tumor tissue
1,33264,28232,Tumor tissue
1,33218,28266,Tumor tissue
1,33196,28289,Tumor tissue
1,33161,28323,Tumor tissue
1,33116,28357,Tumor tissue
1,33071,28403,Tumor tissue
1,33037,28448,Tumor tissue
1,33003,28482,Tumor tissue
1,32957,28527,Tumor tissue
1,32912,28561,Tumor tissue
1,32878,28595,Tumor tissue
1,32844,28641,Tumor tissue
1,32810,28686,Tumor tissue
1,32787,28709,Tumor tissue
1,32753,28709,Tumor tissue
1,32696,28720,Tumor tissue
1,32651,28754,Tumor tissue
1,32594,28788,Tumor tissue
1,32526,28811,Tumor tissue
1,32458,28822,Tumor tissue
1,32390,28822,Tumor tissue
1,32356,28822,Tumor tissue
1,32333,28822,Tumor tissue
1,32310,28822,Tumor tissue
1,32276,28822,Tumor tissue
1,32242,28822,Tumor tissue
1,32197,28822,Tumor tissue
1,32117,28822,Tumor tissue
1,32038,28822,Tumor tissue
1,31958,28811,Tumor tissue
1,31845,28777,Tumor tissue
1,31754,28754,Tumor tissue
1,31732,28743,Tumor tissue
1,31720,28732,Tumor tissue
1,31686,28720,Tumor tissue
1,31652,28709,Tumor tissue
1,31629,28698,Tumor tissue
1,31595,28675,Tumor tissue
1,31539,28652,Tumor tissue
1,31493,28618,Tumor tissue
1,31459,28595,Tumor tissue
1,31414,28584,Tumor tissue
1,31380,28550,Tumor tissue
1,31346,28516,Tumor tissue
1,31300,28493,Tumor tissue
1,31255,28471,Tumor tissue
1,31209,28437,Tumor tissue
1,31153,28391,Tumor tissue
1,31085,28357,Tumor tissue
1,31028,28335,Tumor tissue
1,30971,28289,Tumor tissue
1,30914,28244,Tumor tissue
1,30846,28210,Tumor tissue
1,30756,28164,Tumor tissue
1,30676,28108,Tumor tissue
1,30619,28051,Tumor tissue
1,30585,28028,Tumor tissue
1,30563,28017,Tumor tissue
1,30517,27983,Tumor tissue
1,30472,27937,Tumor tissue
1,30449,27915,Tumor tissue
1,30426,27903,Tumor tissue
1,30404,27881,Tumor tissue
1,30381,27858,Tumor tissue
1,30347,27835,Tumor tissue
1,30302,27801,Tumor tissue
1,30256,27756,Tumor tissue
1,30211,27722,Tumor tissue
1,30177,27699,Tumor tissue
1,30154,27676,Tumor tissue
1,30131,27654,Tumor tissue
1,30097,27631,Tumor tissue
1,30063,27608,Tumor tissue
1,30041,27597,Tumor tissue
1,30029,27586,Tumor tissue
1,30006,27563,Tumor tissue
1,29961,27529,Tumor tissue
1,29916,27495,Tumor tissue
1,29870,27472,Tumor tissue
1,29825,27449,Tumor tissue
1,29791,27427,Tumor tissue
1,29745,27404,Tumor tissue
1,29689,27381,Tumor tissue
1,29621,27359,Tumor tissue
1,29541,27336,Tumor tissue
1,29484,27325,Tumor tissue
1,29428,27313,Tumor tissue
1,29371,27302,Tumor tissue
1,29326,27302,Tumor tissue
1,29292,27302,Tumor tissue
1,29257,27302,Tumor tissue
1,29212,27302,Tumor tissue
1,29167,27302,Tumor tissue
1,29133,27302,Tumor tissue
1,29087,27302,Tumor tissue
1,29019,27302,Tumor tissue
1,28940,27325,Tumor tissue
1,28883,27347,Tumor tissue
1,28826,27347,Tumor tissue
1,28758,27359,Tumor tissue
1,28679,27415,Tumor tissue
1,28565,27484,Tumor tissue
1,28452,27529,Tumor tissue
1,28361,27574,Tumor tissue
1,28281,27620,Tumor tissue
1,28191,27665,Tumor tissue
1,28123,27699,Tumor tissue
1,28043,27733,Tumor tissue
1,27941,27779,Tumor tissue
1,27862,27813,Tumor tissue
1,27793,27835,Tumor tissue
1,27725,27869,Tumor tissue
1,27646,27903,Tumor tissue
1,27566,27926,Tumor tissue
1,27487,27971,Tumor tissue
1,27408,28017,Tumor tissue
1,27339,28062,Tumor tissue
1,27260,28130,Tumor tissue
1,27181,28198,Tumor tissue
1,27124,28244,Tumor tissue
1,27090,28266,Tumor tissue
1,27067,28300,Tumor tissue
1,27056,28335,Tumor tissue
1,27044,28346,Tumor tissue
1,27022,28357,Tumor tissue
1,26999,28380,Tumor tissue
1,26976,28403,Tumor tissue
1,26965,28437,Tumor tissue
1,26954,28459,Tumor tissue
1,26942,28471,Tumor tissue
1,26920,28516,Tumor tissue
1,26874,28573,Tumor tissue
1,26840,28607,Tumor tissue
1,26817,28652,Tumor tissue
1,26795,28709,Tumor tissue
1,26761,28766,Tumor tissue
1,26715,28822,Tumor tissue
1,26670,28879,Tumor tissue
1,26625,28936,Tumor tissue
1,26590,28993,Tumor tissue
1,26556,29038,Tumor tissue
1,26522,29072,Tumor tissue
1,26488,29117,Tumor tissue
1,26454,29151,Tumor tissue
1,26432,29174,Tumor tissue
1,26409,29208,Tumor tissue
1,26375,29254,Tumor tissue
1,26329,29310,Tumor tissue
1,26295,29367,Tumor tissue
1,26261,29412,Tumor tissue
1,26227,29446,Tumor tissue
1,26205,29481,Tumor tissue
1,26148,29549,Tumor tissue
1,26080,29628,Tumor tissue
1,26034,29707,Tumor tissue
1,25978,29798,Tumor tissue
1,25932,29866,Tumor tissue
1,25910,29900,Tumor tissue
1,25887,29934,Tumor tissue
1,25853,29980,Tumor tissue
1,25819,30002,Tumor tissue
1,25796,30014,Tumor tissue
1,25785,30036,Tumor tissue
1,25773,30059,Tumor tissue
1,25751,30071,Tumor tissue
1,25728,30071,Tumor tissue
1,25717,30082,Tumor tissue
1,25717,30105,Tumor tissue
1,25705,30116,Tumor tissue
1,25683,30139,Tumor tissue
1,25649,30184,Tumor tissue
1,25614,30218,Tumor tissue
1,25603,30241,Tumor tissue
1,25603,30263,Tumor tissue
1,25603,30286,Tumor tissue
1,25580,30320,Tumor tissue
1,25546,30366,Tumor tissue
1,25535,30400,Tumor tissue
1,25535,30434,Tumor tissue
1,25524,30479,Tumor tissue
1,25501,30513,Tumor tissue
1,25490,30547,Tumor tissue
1,25478,30604,Tumor tissue
1,25456,30661,Tumor tissue
1,25422,30717,Tumor tissue
1,25387,30774,Tumor tissue
1,25376,30819,Tumor tissue
1,25376,30865,Tumor tissue
1,25376,30922,Tumor tissue
1,25353,30967,Tumor tissue
1,25319,31024,Tumor tissue
1,25285,31137,Tumor tissue
1,25263,31239,Tumor tissue
1,25251,31307,Tumor tissue
1,25229,31387,Tumor tissue
1,25206,31466,Tumor tissue
1,25195,31523,Tumor tissue
1,25195,31591,Tumor tissue
1,25195,31682,Tumor tissue
1,25195,31761,Tumor tissue
1,25183,31841,Tumor tissue
1,25172,31920,Tumor tissue
1,25172,31977,Tumor tissue
1,25172,32033,Tumor tissue
1,25172,32090,Tumor tissue
1,25172,32136,Tumor tissue
1,25172,32192,Tumor tissue
1,25172,32249,Tumor tissue
1,25172,32283,Tumor tissue
1,25161,32306,Tumor tissue
1,25149,32328,Tumor tissue
1,25149,32363,Tumor tissue
1,25149,32408,Tumor tissue
1,25149,32453,Tumor tissue
1,25149,32510,Tumor tissue
1,25149,32555,Tumor tissue
1,25149,32578,Tumor tissue
1,25149,32601,Tumor tissue
1,25149,32623,Tumor tissue
1,25149,32658,Tumor tissue
1,25149,32703,Tumor tissue
1,25149,32737,Tumor tissue
1,25149,32771,Tumor tissue
1,25149,32805,Tumor tissue
1,25149,32839,Tumor tissue
1,25149,32884,Tumor tissue
1,25149,32930,Tumor tissue
1,25149,32975,Tumor tissue
1,25149,33009,Tumor tissue
1,25149,33032,Tumor tissue
1,25149,33055,Tumor tissue
1,25149,33077,Tumor tissue
1,25149,33111,Tumor tissue
1,25149,33145,Tumor tissue
1,25161,33179,Tumor tissue
1,25172,33225,Tumor tissue
1,25183,33282,Tumor tissue
1,25195,33338,Tumor tissue
1,25206,33395,Tumor tissue
1,25240,33474,Tumor tissue
1,25263,33554,Tumor tissue
1,25297,33645,Tumor tissue
1,25331,33735,Tumor tissue
1,25342,33792,Tumor tissue
1,25365,33838,Tumor tissue
1,25387,33894,Tumor tissue
1,25422,33985,Tumor tissue
1,25467,34099,Tumor tissue
1,25501,34189,Tumor tissue
1,25524,34257,Tumor tissue
1,25546,34337,Tumor tissue
1,25580,34416,Tumor tissue
1,25626,34496,Tumor tissue
1,25671,34620,Tumor tissue
1,25705,34734,Tumor tissue
1,25739,34802,Tumor tissue
1,25773,34870,Tumor tissue
1,25807,34938,Tumor tissue
1,25841,35018,Tumor tissue
1,25864,35086,Tumor tissue
1,25898,35142,Tumor tissue
1,25932,35233,Tumor tissue
1,25955,35324,Tumor tissue
1,25989,35381,Tumor tissue
1,26023,35437,Tumor tissue
1,26057,35540,Tumor tissue
1,26091,35642,Tumor tissue
1,26114,35710,Tumor tissue
1,26137,35778,Tumor tissue
1,26159,35846,Tumor tissue
1,26182,35925,Tumor tissue
1,26205,35993,Tumor tissue
1,26239,36050,Tumor tissue
1,26261,36107,Tumor tissue
1,26273,36164,Tumor tissue
1,26295,36209,Tumor tissue
1,26318,36266,Tumor tissue
1,26363,36356,Tumor tissue
1,26420,36436,Tumor tissue
1,26477,36504,Tumor tissue
1,26522,36572,Tumor tissue
1,26556,36640,Tumor tissue
1,26602,36708,Tumor tissue
1,26636,36754,Tumor tissue
1,26659,36776,Tumor tissue
1,26670,36799,Tumor tissue
1,26681,36810,Tumor tissue
1,26715,36844,Tumor tissue
1,26772,36912,Tumor tissue
1,26829,36969,Tumor tissue
1,26863,37003,Tumor tissue
1,26886,37026,Tumor tissue
1,26908,37049,Tumor tissue
1,26931,37083,Tumor tissue
1,26954,37128,Tumor tissue
1,26988,37185,Tumor tissue
1,27033,37230,Tumor tissue
1,27078,37298,Tumor tissue
1,27135,37400,Tumor tissue
1,27192,37468,Tumor tissue
1,27237,37525,Tumor tissue
1,27283,37571,Tumor tissue
1,27305,37605,Tumor tissue
1,27305,37650,Tumor tissue
1,27328,37673,Tumor tissue
1,27374,37707,Tumor tissue
1,27408,37763,Tumor tissue
1,27430,37809,Tumor tissue
1,27476,37866,Tumor tissue
1,27521,37922,Tumor tissue
1,27566,37990,Tumor tissue
1,27623,38058,Tumor tissue
1,27691,38127,Tumor tissue
1,27759,38206,Tumor tissue
1,27816,38274,Tumor tissue
1,27862,38331,Tumor tissue
1,27907,38388,Tumor tissue
1,27975,38456,Tumor tissue
1,28054,38535,Tumor tissue
1,28123,38614,Tumor tissue
1,28168,38671,Tumor tissue
1,28213,38728,Tumor tissue
1,28270,38785,Tumor tissue
1,28315,38830,Tumor tissue
1,28372,38898,Tumor tissue
1,28440,38989,Tumor tissue
1,28497,39068,Tumor tissue
1,28554,39148,Tumor tissue
1,28611,39227,Tumor tissue
1,28656,39273,Tumor tissue
1,28679,39307,Tumor tissue
1,28701,39352,Tumor tissue
1,28724,39375,Tumor tissue
1,28747,39386,Tumor tissue
1,28758,39409,Tumor tissue
1,28769,39431,Tumor tissue
1,28781,39454,Tumor tissue
1,28804,39477,Tumor tissue
1,28849,39534,Tumor tissue
1,28906,39613,Tumor tissue
1,28985,39715,Tumor tissue
1,29076,39829,Tumor tissue
1,29155,39931,Tumor tissue
1,29235,40033,Tumor tissue
1,29314,40135,Tumor tissue
1,29382,40237,Tumor tissue
1,29439,40294,Tumor tissue
1,29473,40328,Tumor tissue
1,29507,40373,Tumor tissue
1,29553,40430,Tumor tissue
1,29587,40475,Tumor tissue
1,29621,40498,Tumor tissue
1,29655,40543,Tumor tissue
1,29677,40600,Tumor tissue
1,29734,40657,Tumor tissue
1,29791,40702,Tumor tissue
1,29825,40736,Tumor tissue
1,29870,40782,Tumor tissue
1,29904,40827,Tumor tissue
1,29927,40850,Tumor tissue
1,29972,40884,Tumor tissue
1,30029,40952,Tumor tissue
1,30086,41020,Tumor tissue
1,30154,41088,Tumor tissue
1,30233,41156,Tumor tissue
1,30313,41247,Tumor tissue
1,30370,41338,Tumor tissue
1,30426,41394,Tumor tissue
1,30494,41462,Tumor tissue
1,30563,41519,Tumor tissue
1,30608,41553,Tumor tissue
1,30642,41599,Tumor tissue
1,30687,41633,Tumor tissue
1,30721,41655,Tumor tissue
1,30767,41701,Tumor tissue
1,30835,41746,Tumor tissue
1,30892,41780,Tumor tissue
1,30937,41837,Tumor tissue
1,31005,41905,Tumor tissue
1,31096,41962,Tumor tissue
1,31164,42018,Tumor tissue
1,31232,42075,Tumor tissue
1,31300,42121,Tumor tissue
1,31357,42177,Tumor tissue
1,31414,42223,Tumor tissue
1,31459,42245,Tumor tissue
1,31493,42279,Tumor tissue
1,31527,42313,Tumor tissue
1,31561,42359,Tumor tissue
1,31607,42427,Tumor tissue
1,31686,42506,Tumor tissue
1,31754,42574,Tumor tissue
1,31788,42620,Tumor tissue
1,31811,42654,Tumor tissue
1,31834,42676,Tumor tissue
1,31868,42722,Tumor tissue
1,31902,42767,Tumor tissue
1,31924,42779,Tumor tissue
1,31947,42790,Tumor tissue
1,31958,42813,Tumor tissue
1,31958,42835,Tumor tissue
1,31970,42847,Tumor tissue
1,31993,42847,Tumor tissue
1,32015,42847,Tumor tissue
1,32049,42869,Tumor tissue
1,32140,42937,Tumor tissue
1,32265,43028,Tumor tissue
1,32390,43108,Tumor tissue
1,32503,43187,Tumor tissue
1,32605,43278,Tumor tissue
1,32708,43357,Tumor tissue
1,32810,43425,Tumor tissue
1,32900,43471,Tumor tissue
1,32980,43539,Tumor tissue
1,33059,43607,Tumor tissue
1,33105,43641,Tumor tissue
1,33139,43675,Tumor tissue
1,33173,43686,Tumor tissue
1,33196,43709,Tumor tissue
1,33218,43743,Tumor tissue
1,33241,43754,Tumor tissue
1,33275,43766,Tumor tissue
1,33309,43788,Tumor tissue
1,33332,43822,Tumor tissue
1,33354,43857,Tumor tissue
1,33388,43879,Tumor tissue
1,33423,43902,Tumor tissue
1,33445,43913,Tumor tissue
1,33468,43925,Tumor tissue
1,33479,43947,Tumor tissue
1,33491,43970,Tumor tissue
1,33525,43993,Tumor tissue
1,33570,44015,Tumor tissue
1,33604,44049,Tumor tissue
1,33638,44083,Tumor tissue
1,33684,44117,Tumor tissue
1,33718,44152,Tumor tissue
1,33752,44174,Tumor tissue
1,33797,44197,Tumor tissue
1,33831,44220,Tumor tissue
1,33865,44242,Tumor tissue
1,33899,44254,Tumor tissue
1,33922,44265,Tumor tissue
1,33945,44288,Tumor tissue
1,33967,44310,Tumor tissue
1,33990,44333,Tumor tissue
1,34013,44344,Tumor tissue
1,34047,44344,Tumor tissue
1,34069,44356,Tumor tissue
1,34081,44367,Tumor tissue
1,34103,44367,Tumor tissue
1,34126,44367,Tumor tissue
1,34149,44378,Tumor tissue
1,34172,44401,Tumor tissue
1,34194,44424,Tumor tissue
1,34228,44447,Tumor tissue
1,34274,44458,Tumor tissue
1,34319,44469,Tumor tissue
1,34353,44481,Tumor tissue
1,34387,44492,Tumor tissue
1,34421,44515,Tumor tissue
1,34444,44526,Tumor tissue
1,34478,44537,Tumor tissue
1,34512,44549,Tumor tissue
1,34546,44549,Tumor tissue
1,34580,44549,Tumor tissue
1,34603,44549,Tumor tissue
1,34625,44549,Tumor tissue
1,34648,44549,Tumor tissue
1,34660,44560,Tumor tissue
1,34671,44571,Tumor tissue
1,34694,44571,Tumor tissue
1,34705,44583,Tumor tissue
1,34716,44594,Tumor tissue
1,34739,44594,Tumor tissue
1,34762,44594,Tumor tissue
1,34784,44594,Tumor tissue
1,34807,44594,Tumor tissue
1,34830,44594,Tumor tissue
1,34852,44594,Tumor tissue
1,34887,44594,Tumor tissue
1,34909,44594,Tumor tissue
2,43930,25534,Necrosis
2,43930,25526,Necrosis
2,43930,25487,Necrosis
2,43930,25424,Necrosis
2,43930,25353,Necrosis
2,43930,25274,Necrosis
2,43922,25195,Necrosis
2,43914,25124,Necrosis
2,43906,25069,Necrosis
2,43898,25022,Necrosis
2,43890,24974,Necrosis
2,43882,24935,Necrosis
2,43882,24896,Necrosis
2,43882,24856,Necrosis
2,43882,24817,Necrosis
2,43882,24777,Necrosis
2,43882,24754,Necrosis
2,43882,24722,Necrosis
2,43882,24691,Necrosis
2,43882,24667,Necrosis
2,43882,24636,Necrosis
2,43875,24604,Necrosis
2,43867,24580,Necrosis
2,43867,24557,Necrosis
2,43867,24525,Necrosis
2,43859,24502,Necrosis
2,43843,24470,Necrosis
2,43835,24439,Necrosis
2,43827,24423,Necrosis
2,43804,24407,Necrosis
2,43780,24383,Necrosis
2,43756,24360,Necrosis
2,43717,24344,Necrosis
2,43654,24313,Necrosis
2,43607,24289,Necrosis
2,43520,24281,Necrosis
2,43410,24273,Necrosis
2,43346,24273,Necrosis
2,43299,24273,Necrosis
2,43276,24273,Necrosis
2,43252,24273,Necrosis
2,43220,24273,Necrosis
2,43181,24273,Necrosis
2,43142,24281,Necrosis
2,43094,24305,Necrosis
2,43000,24344,Necrosis
2,42889,24407,Necrosis
2,42818,24462,Necrosis
2,42755,24494,Necrosis
2,42708,24517,Necrosis
2,42684,24525,Necrosis
2,42661,24533,Necrosis
2,42645,24541,Necrosis
2,42621,24541,Necrosis
2,42590,24541,Necrosis
2,42558,24541,Necrosis
2,42527,24541,Necrosis
2,42495,24541,Necrosis
2,42456,24541,Necrosis
2,42424,24533,Necrosis
2,42377,24525,Necrosis
2,42306,24525,Necrosis
2,42227,24525,Necrosis
2,42141,24525,Necrosis
2,42062,24541,Necrosis
2,41983,24573,Necrosis
2,41920,24604,Necrosis
2,41873,24628,Necrosis
2,41833,24651,Necrosis
2,41802,24683,Necrosis
2,41778,24707,Necrosis
2,41762,24730,Necrosis
2,41747,24762,Necrosis
2,41731,24793,Necrosis
2,41723,24817,Necrosis
2,41715,24833,Necrosis
2,41707,24848,Necrosis
2,41707,24872,Necrosis
2,41707,24903,Necrosis
2,41707,24935,Necrosis
2,41707,24974,Necrosis
2,41707,25014,Necrosis
2,41707,25045,Necrosis
2,41707,25069,Necrosis
2,41707,25093,Necrosis
2,41707,25124,Necrosis
2,41707,25156,Necrosis
2,41707,25195,Necrosis
2,41707,25234,Necrosis
2,41707,25274,Necrosis
2,41707,25305,Necrosis
2,41707,25329,Necrosis
2,41707,25368,Necrosis
2,41707,25400,Necrosis
2,41707,25439,Necrosis
2,41707,25494,Necrosis
2,41707,25550,Necrosis
2,41707,25605,Necrosis
2,41707,25668,Necrosis
2,41715,25739,Necrosis
2,41731,25794,Necrosis
2,41747,25841,Necrosis
2,41762,25881,Necrosis
2,41786,25928,Necrosis
2,41810,25967,Necrosis
2,41841,25999,Necrosis
2,41881,26030,Necrosis
2,41912,26046,Necrosis
2,41936,26070,Necrosis
2,41967,26093,Necrosis
2,42007,26109,Necrosis
2,42038,26133,Necrosis
2,42062,26164,Necrosis
2,42085,26180,Necrosis
2,42109,26188,Necrosis
2,42133,26227,Necrosis
2,42164,26275,Necrosis
2,42188,26314,Necrosis
2,42204,26353,Necrosis
2,42227,26393,Necrosis
2,42251,26424,Necrosis
2,42259,26440,Necrosis
2,42259,26464,Necrosis
2,42275,26487,Necrosis
2,42298,26503,Necrosis
2,42322,26519,Necrosis
2,42361,26527,Necrosis
2,42401,26527,Necrosis
2,42440,26527,Necrosis
2,42480,26527,Necrosis
2,42519,26527,Necrosis
2,42550,26519,Necrosis
2,42558,26503,Necrosis
2,42574,26487,Necrosis
2,42621,26456,Necrosis
2,42684,26424,Necrosis
2,42748,26401,Necrosis
2,42803,26369,Necrosis
2,42858,26345,Necrosis
2,42921,26330,Necrosis
2,43000,26306,Necrosis
2,43094,26275,Necrosis
2,43173,26259,Necrosis
2,43228,26251,Necrosis
2,43276,26243,Necrosis
2,43331,26227,Necrosis
2,43402,26204,Necrosis
2,43465,26196,Necrosis
2,43504,26196,Necrosis
2,43536,26196,Necrosis
2,43575,26196,Necrosis
2,43622,26196,Necrosis
2,43677,26196,Necrosis
2,43725,26196,Necrosis
2,43748,26196,Necrosis
2,43756,26188,Necrosis
2,43772,26164,Necrosis
2,43796,26133,Necrosis
2,43811,26109,Necrosis
2,43827,26085,Necrosis
2,43835,26046,Necrosis
2,43851,26022,Necrosis
2,43867,26007,Necrosis
2,43875,25975,Necrosis
2,43882,25951,Necrosis
2,43890,25936,Necrosis
2,43906,25904,Necrosis
2,43914,25873,Necrosis
2,43914,25857,Necrosis
2,43914,25833,Necrosis
2,43914,25802,Necrosis
2,43914,25770,Necrosis
2,43914,25731,Necrosis
2,43914,25699,Necrosis
2,43914,25684,Necrosis
2,43914,25660,Necrosis
2,43914,25636,Necrosis
2,43914,25621,Necrosis
2,43914,25605,Necrosis
2,43914,25581,Necrosis
2,43914,25557,Necrosis
2,43914,25542,Necrosis
2,43914,25526,Necrosis
2,43914,25502,Necrosis
2,43914,25479,Necrosis
2,43914,25463,Necrosis
2,43914,25447,Necrosis
2,43914,25416,Necrosis
2,43914,25392,Necrosis
3,40966,30167,Necrosis
3,40951,30143,Necrosis
3,40927,30112,Necrosis
3,40911,30072,Necrosis
3,40895,30025,Necrosis
3,40888,29986,Necrosis
3,40888,29946,Necrosis
3,40888,29915,Necrosis
3,40888,29891,Necrosis
3,40888,29860,Necrosis
3,40888,29820,Necrosis
3,40888,29789,Necrosis
3,40888,29757,Necrosis
3,40888,29718,Necrosis
3,40888,29671,Necrosis
3,40895,29608,Necrosis
3,40911,29529,Necrosis
3,40927,29458,Necrosis
3,40943,29387,Necrosis
3,40951,29308,Necrosis
3,40951,29253,Necrosis
3,40951,29221,Necrosis
3,40951,29198,Necrosis
3,40951,29182,Necrosis
3,40951,29166,Necrosis
3,40951,29135,Necrosis
3,40951,29103,Necrosis
3,40951,29088,Necrosis
3,40943,29072,Necrosis
3,40935,29056,Necrosis
3,40927,29040,Necrosis
3,40911,29024,Necrosis
3,40888,29009,Necrosis
3,40856,29001,Necrosis
3,40832,28993,Necrosis
3,40817,28977,Necrosis
3,40801,28969,Necrosis
3,40785,28961,Necrosis
3,40769,28946,Necrosis
3,40746,28938,Necrosis
3,40706,28930,Necrosis
3,40667,28914,Necrosis
3,40635,28898,Necrosis
3,40612,28891,Necrosis
3,40572,28883,Necrosis
3,40525,28867,Necrosis
3,40493,28859,Necrosis
3,40454,28851,Necrosis
3,40407,28835,Necrosis
3,40375,28827,Necrosis
3,40336,28820,Necrosis
3,40289,28812,Necrosis
3,40241,28812,Necrosis
3,40170,28812,Necrosis
3,40099,28812,Necrosis
3,40021,28812,Necrosis
3,39950,28820,Necrosis
3,39910,28827,Necrosis
3,39863,28835,Necrosis
3,39792,28851,Necrosis
3,39729,28867,Necrosis
3,39690,28875,Necrosis
3,39666,28883,Necrosis
3,39642,28898,Necrosis
3,39603,28914,Necrosis
3,39556,28930,Necrosis
3,39508,28954,Necrosis
3,39445,28985,Necrosis
3,39374,29009,Necrosis
3,39319,29024,Necrosis
3,39288,29048,Necrosis
3,39256,29072,Necrosis
3,39217,29088,Necrosis
3,39193,29095,Necrosis
3,39177,29095,Necrosis
3,39154,29095,Necrosis
3,39122,29103,Necrosis
3,39106,29119,Necrosis
3,39099,29127,Necrosis
3,39083,29135,Necrosis
3,39059,29166,Necrosis
3,39035,29198,Necrosis
3,39028,29221,Necrosis
3,39028,29245,Necrosis
3,39028,29269,Necrosis
3,39028,29308,Necrosis
3,39028,29340,Necrosis
3,39028,29363,Necrosis
3,39028,29395,Necrosis
3,39028,29434,Necrosis
3,39028,29474,Necrosis
3,39028,29521,Necrosis
3,39020,29584,Necrosis
3,39012,29639,Necrosis
3,39004,29694,Necrosis
3,38988,29749,Necrosis
3,38972,29797,Necrosis
3,38957,29852,Necrosis
3,38941,29907,Necrosis
3,38925,29954,Necrosis
3,38909,30002,Necrosis
3,38878,30049,Necrosis
