id,x,y,label
3,38846,30096,Necrosis
3,38831,30135,Necrosis
3,38807,30175,Necrosis
3,38791,30222,Necrosis
3,38791,30254,Necrosis
3,38791,30269,Necrosis
3,38791,30301,Necrosis
3,38791,30340,Necrosis
3,38791,30380,Necrosis
3,38791,30419,Necrosis
3,38791,30451,Necrosis
3,38791,30474,Necrosis
3,38791,30498,Necrosis
3,38807,30545,Necrosis
3,38831,30593,Necrosis
3,38846,30616,Necrosis
3,38862,30648,Necrosis
3,38878,30671,Necrosis
3,38894,30687,Necrosis
3,38909,30711,Necrosis
3,38925,30734,Necrosis
3,38941,30774,Necrosis
3,38957,30813,Necrosis
3,38980,30845,Necrosis
3,39012,30892,Necrosis
3,39043,30979,Necrosis
3,39075,31050,Necrosis
3,39099,31089,Necrosis
3,39114,31128,Necrosis
3,39138,31168,Necrosis
3,39162,31207,Necrosis
3,39177,31247,Necrosis
3,39201,31286,Necrosis
3,39225,31302,Necrosis
3,39240,31310,Necrosis
3,39248,31325,Necrosis
3,39256,31341,Necrosis
3,39280,31357,Necrosis
3,39311,31373,Necrosis
3,39335,31380,Necrosis
3,39359,31380,Necrosis
3,39382,31380,Necrosis
3,39398,31380,Necrosis
3,39414,31380,Necrosis
3,39430,31380,Necrosis
3,39445,31380,Necrosis
3,39477,31380,Necrosis
3,39508,31365,Necrosis
3,39556,31333,Necrosis
3,39611,31310,Necrosis
3,39642,31278,Necrosis
3,39674,31247,Necrosis
3,39705,31231,Necrosis
3,39737,31215,Necrosis
3,39784,31183,Necrosis
3,39855,31152,Necrosis
3,39934,31128,Necrosis
3,39989,31089,Necrosis
3,40029,31057,Necrosis
3,40084,31034,Necrosis
3,40162,31002,Necrosis
3,40233,30979,Necrosis
3,40296,30955,Necrosis
3,40344,30931,Necrosis
3,40360,30923,Necrosis
3,40375,30923,Necrosis
3,40399,30916,Necrosis
3,40430,30908,Necrosis
3,40470,30908,Necrosis
3,40501,30908,Necrosis
3,40517,30908,Necrosis
3,40533,30908,Necrosis
3,40557,30908,Necrosis
3,40580,30908,Necrosis
3,40596,30908,Necrosis
3,40620,30908,Necrosis
3,40643,30908,Necrosis
3,40659,30908,Necrosis
3,40683,30916,Necrosis
3,40769,30931,Necrosis
3,40872,30947,Necrosis
3,40927,30963,Necrosis
3,40966,30971,Necrosis
3,40990,30971,Necrosis
3,41014,30971,Necrosis
3,41029,30963,Necrosis
3,41029,30947,Necrosis
3,41029,30931,Necrosis
3,41029,30916,Necrosis
3,41037,30884,Necrosis
3,41045,30853,Necrosis
3,41045,30837,Necrosis
3,41045,30813,Necrosis
3,41045,30782,Necrosis
3,41045,30758,Necrosis
3,41045,30742,Necrosis
3,41045,30719,Necrosis
3,41045,30695,Necrosis
3,41045,30679,Necrosis
3,41045,30656,Necrosis
3,41045,30624,Necrosis
3,41037,30593,Necrosis
3,41029,30553,Necrosis
3,41029,30514,Necrosis
3,41022,30482,Necrosis
3,41014,30459,Necrosis
3,41014,30443,Necrosis
3,41006,30435,Necrosis
3,40998,30427,Necrosis
3,40998,30411,Necrosis
3,40998,30396,Necrosis
3,40998,30380,Necrosis
3,40998,30364,Necrosis
3,40998,30348,Necrosis
3,40998,30332,Necrosis
3,40998,30317,Necrosis
3,40990,30309,Necrosis
3,40982,30293,Necrosis
3,40982,30269,Necrosis
3,40982,30254,Necrosis
3,40982,30238,Necrosis
3,40974,30222,Necrosis
3,40966,30206,Necrosis
3,40966,30191,Necrosis
3,40958,30175,Necrosis
3,40951,30151,Necrosis
3,40943,30128,Necrosis
3,40935,30104,Necrosis
3,40935,30088,Necrosis
4,35781,35100,Necrosis
4,35781,35115,Necrosis
4,35788,35147,Necrosis
4,35804,35163,Necrosis
4,35828,35163,Necrosis
4,35851,35171,Necrosis
4,35867,35194,Necrosis
4,35875,35218,Necrosis
4,35883,35226,Necrosis
4,35899,35234,Necrosis
4,35922,35241,Necrosis
4,35946,35249,Necrosis
4,35962,35265,Necrosis
4,35978,35273,Necrosis
4,35993,35289,Necrosis
4,36009,35312,Necrosis
4,36025,35320,Necrosis
4,36041,35320,Necrosis
4,36064,35336,Necrosis
4,36088,35367,Necrosis
4,36104,35391,Necrosis
4,36119,35407,Necrosis
4,36151,35438,Necrosis
4,36182,35470,Necrosis
4,36214,35494,Necrosis
4,36253,35533,Necrosis
4,36277,35557,Necrosis
4,36293,35564,Necrosis
4,36301,35580,Necrosis
4,36316,35588,Necrosis
4,36340,35612,Necrosis
4,36380,35643,Necrosis
4,36419,35667,Necrosis
4,36435,35691,Necrosis
4,36458,35698,Necrosis
4,36490,35706,Necrosis
4,36514,35714,Necrosis
4,36529,35714,Necrosis
4,36561,35714,Necrosis
4,36600,35714,Necrosis
4,36632,35714,Necrosis
4,36655,35722,Necrosis
4,36679,35738,Necrosis
4,36703,35746,Necrosis
4,36726,35746,Necrosis
4,36750,35754,Necrosis
4,36781,35769,Necrosis
4,36813,35777,Necrosis
4,36837,35777,Necrosis
4,36868,35777,Necrosis
4,36892,35777,Necrosis
4,36923,35777,Necrosis
4,36971,35777,Necrosis
4,37018,35777,Necrosis
4,37049,35777,Necrosis
4,37073,35777,Necrosis
4,37097,35769,Necrosis
4,37120,35761,Necrosis
4,37136,35754,Necrosis
4,37144,35738,Necrosis
4,37176,35722,Necrosis
4,37207,35698,Necrosis
4,37215,35667,Necrosis
4,37215,35643,Necrosis
4,37223,35612,Necrosis
4,37239,35564,Necrosis
4,37246,35525,Necrosis
4,37246,35494,Necrosis
4,37246,35470,Necrosis
4,37246,35446,Necrosis
4,37246,35415,Necrosis
4,37246,35383,Necrosis
4,37239,35344,Necrosis
4,37223,35289,Necrosis
4,37215,35234,Necrosis
4,37199,35178,Necrosis
4,37176,35115,Necrosis
4,37168,35060,Necrosis
4,37168,35021,Necrosis
4,37160,34989,Necrosis
4,37152,34958,Necrosis
4,37144,34934,Necrosis
4,37136,34918,Necrosis
4,37128,34895,Necrosis
4,37120,34871,Necrosis
4,37105,34855,Necrosis
4,37089,34840,Necrosis
4,37073,34824,Necrosis
4,37049,34800,Necrosis
4,37034,34777,Necrosis
4,37018,34761,Necrosis
4,37002,34753,Necrosis
4,36986,34753,Necrosis
4,36971,34745,Necrosis
4,36955,34737,Necrosis
4,36939,34737,Necrosis
4,36915,34737,Necrosis
4,36884,34737,Necrosis
4,36852,34745,Necrosis
4,36829,34761,Necrosis
4,36805,34769,Necrosis
4,36774,34784,Necrosis
4,36750,34808,Necrosis
4,36726,34832,Necrosis
4,36703,34855,Necrosis
4,36679,34879,Necrosis
4,36663,34903,Necrosis
4,36655,34918,Necrosis
4,36647,34934,Necrosis
4,36640,34942,Necrosis
4,36632,34950,Necrosis
4,36624,34966,Necrosis
4,36608,34981,Necrosis
4,36592,34989,Necrosis
4,36584,34997,Necrosis
4,36577,35005,Necrosis
4,36537,35005,Necrosis
4,36482,35005,Necrosis
4,36450,35005,Necrosis
4,36427,35005,Necrosis
4,36403,35005,Necrosis
4,36387,35005,Necrosis
4,36372,35005,Necrosis
4,36356,34989,Necrosis
4,36340,34958,Necrosis
4,36316,34934,Necrosis
4,36293,34926,Necrosis
4,36277,34918,Necrosis
4,36261,34895,Necrosis
4,36214,34863,Necrosis
4,36159,34832,Necrosis
4,36127,34808,Necrosis
4,36104,34784,Necrosis
4,36080,34769,Necrosis
4,36056,34769,Necrosis
4,36041,34769,Necrosis
4,36033,34761,Necrosis
4,36033,34745,Necrosis
4,36033,34721,Necrosis
4,36025,34698,Necrosis
4,36009,34674,Necrosis
4,36001,34643,Necrosis
4,36001,34619,Necrosis
4,35993,34603,Necrosis
4,35985,34580,Necrosis
4,35985,34548,Necrosis
4,35985,34524,Necrosis
4,35985,34501,Necrosis
4,35985,34469,Necrosis
4,35985,34446,Necrosis
4,35985,34422,Necrosis
4,35985,34398,Necrosis
4,35985,34383,Necrosis
4,35978,34375,Necrosis
4,35962,34375,Necrosis
4,35946,34375,Necrosis
4,35922,34383,Necrosis
4,35899,34398,Necrosis
4,35883,34406,Necrosis
4,35875,34422,Necrosis
4,35867,34446,Necrosis
4,35859,34469,Necrosis
4,35851,34493,Necrosis
4,35836,34517,Necrosis
4,35820,34540,Necrosis
4,35812,34556,Necrosis
4,35804,34572,Necrosis
4,35796,34587,Necrosis
4,35796,34603,Necrosis
4,35796,34619,Necrosis
4,35796,34635,Necrosis
4,35796,34650,Necrosis
4,35788,34666,Necrosis
4,35773,34682,Necrosis
4,35765,34698,Necrosis
4,35757,34706,Necrosis
4,35749,34721,Necrosis
4,35741,34753,Necrosis
4,35725,34784,Necrosis
4,35718,34816,Necrosis
4,35710,34840,Necrosis
4,35702,34863,Necrosis
4,35694,34887,Necrosis
4,35678,34910,Necrosis
4,35670,34934,Necrosis
4,35670,34950,Necrosis
4,35670,34966,Necrosis
4,35670,34981,Necrosis
4,35670,34997,Necrosis
4,35678,35013,Necrosis
4,35686,35029,Necrosis
4,35694,35037,Necrosis
4,35710,35044,Necrosis
4,35725,35052,Necrosis
4,35741,35052,Necrosis
4,35749,35060,Necrosis
4,35757,35068,Necrosis
4,35765,35076,Necrosis
4,35773,35100,Necrosis
4,35781,35115,Necrosis
5,40052,36770,Necrosis
5,40036,36754,Necrosis
5,39997,36731,Necrosis
5,39950,36707,Necrosis
5,39910,36683,Necrosis
5,39879,36675,Necrosis
5,39863,36668,Necrosis
5,39855,36660,Necrosis
5,39839,36660,Necrosis
5,39824,36652,Necrosis
5,39792,36636,Necrosis
5,39737,36620,Necrosis
5,39690,36605,Necrosis
5,39650,36589,Necrosis
5,39603,36581,Necrosis
5,39564,36581,Necrosis
5,39532,36581,Necrosis
5,39485,36581,Necrosis
5,39430,36581,Necrosis
5,39390,36581,Necrosis
5,39359,36581,Necrosis
5,39327,36589,Necrosis
5,39303,36605,Necrosis
5,39288,36620,Necrosis
5,39272,36636,Necrosis
5,39256,36644,Necrosis
5,39240,36652,Necrosis
5,39225,36660,Necrosis
5,39209,36668,Necrosis
5,39193,36683,Necrosis
5,39177,36699,Necrosis
5,39162,36707,Necrosis
5,39138,36723,Necrosis
5,39114,36739,Necrosis
5,39099,36746,Necrosis
5,39083,36762,Necrosis
5,39067,36778,Necrosis
5,39059,36794,Necrosis
5,39059,36809,Necrosis
5,39059,36833,Necrosis
5,39059,36857,Necrosis
5,39059,36872,Necrosis
5,39059,36888,Necrosis
5,39059,36912,Necrosis
5,39067,36936,Necrosis
5,39083,36959,Necrosis
5,39099,36975,Necrosis
5,39106,36991,Necrosis
5,39122,37022,Necrosis
5,39162,37046,Necrosis
5,39193,37062,Necrosis
5,39217,37077,Necrosis
5,39248,37093,Necrosis
5,39280,37101,Necrosis
5,39311,37109,Necrosis
5,39335,37125,Necrosis
5,39382,37140,Necrosis
5,39461,37164,Necrosis
5,39524,37188,Necrosis
5,39564,37203,Necrosis
5,39579,37219,Necrosis
5,39595,37227,Necrosis
5,39634,37243,Necrosis
5,39674,37274,Necrosis
5,39705,37314,Necrosis
5,39737,37353,Necrosis
5,39776,37377,Necrosis
5,39816,37400,Necrosis
5,39855,37432,Necrosis
5,39902,37463,Necrosis
5,39958,37503,Necrosis
5,40021,37550,Necrosis
5,40076,37590,Necrosis
5,40115,37613,Necrosis
5,40139,37629,Necrosis
5,40170,37660,Necrosis
5,40210,37700,Necrosis
5,40257,37739,Necrosis
5,40320,37779,Necrosis
5,40360,37810,Necrosis
5,40391,37834,Necrosis
5,40430,37850,Necrosis
5,40462,37881,Necrosis
5,40493,37913,Necrosis
5,40533,37952,Necrosis
5,40572,37991,Necrosis
5,40596,37999,Necrosis
5,40612,38007,Necrosis
5,40627,38023,Necrosis
5,40643,38031,Necrosis
5,40667,38031,Necrosis
5,40683,38039,Necrosis
5,40706,38047,Necrosis
5,40738,38047,Necrosis
5,40754,38047,Necrosis
5,40761,38039,Necrosis
5,40761,38023,Necrosis
5,40769,38007,Necrosis
5,40777,37983,Necrosis
5,40785,37952,Necrosis
5,40793,37928,Necrosis
5,40801,37913,Necrosis
5,40817,37881,Necrosis
5,40832,37850,Necrosis
5,40840,37810,Necrosis
5,40856,37771,Necrosis
5,40880,37755,Necrosis
5,40895,37731,Necrosis
5,40911,37716,Necrosis
5,40919,37708,Necrosis
5,40927,37692,Necrosis
5,40951,37676,Necrosis
5,40998,37653,Necrosis
5,41069,37621,Necrosis
5,41140,37582,Necrosis
5,41211,37542,Necrosis
5,41274,37526,Necrosis
5,41313,37519,Necrosis
5,41337,37503,Necrosis
5,41368,37495,Necrosis
5,41416,37487,Necrosis
5,41463,37479,Necrosis
5,41502,37479,Necrosis
5,41550,37479,Necrosis
5,41605,37479,Necrosis
5,41644,37479,Necrosis
5,41668,37479,Necrosis
5,41684,37479,Necrosis
5,41699,37487,Necrosis
5,41715,37495,Necrosis
5,41731,37503,Necrosis
5,41747,37519,Necrosis
5,41762,37534,Necrosis
5,41770,37550,Necrosis
5,41778,37566,Necrosis
5,41786,37582,Necrosis
5,41794,37590,Necrosis
5,41810,37590,Necrosis
5,41825,37590,Necrosis
5,41841,37590,Necrosis
5,41873,37574,Necrosis
5,41920,37542,Necrosis
5,41959,37526,Necrosis
5,41991,37511,Necrosis
5,42022,37487,Necrosis
5,42070,37463,Necrosis
5,42133,37448,Necrosis
5,42188,37432,Necrosis
5,42235,37408,Necrosis
5,42275,37393,Necrosis
5,42298,37385,Necrosis
5,42314,37377,Necrosis
5,42330,37369,Necrosis
5,42346,37369,Necrosis
5,42361,37369,Necrosis
5,42377,37369,Necrosis
5,42393,37361,Necrosis
5,42432,37345,Necrosis
5,42487,37329,Necrosis
5,42558,37314,Necrosis
5,42645,37306,Necrosis
5,42716,37298,Necrosis
5,42787,37290,Necrosis
5,42858,37282,Necrosis
5,42921,37266,Necrosis
5,42960,37259,Necrosis
5,42984,37251,Necrosis
5,43015,37243,Necrosis
5,43039,37243,Necrosis
5,43047,37235,Necrosis
5,43055,37227,Necrosis
5,43086,37227,Necrosis
5,43118,37227,Necrosis
5,43142,37227,Necrosis
5,43173,37235,Necrosis
5,43205,37259,Necrosis
5,43236,37290,Necrosis
5,43283,37337,Necrosis
5,43323,37385,Necrosis
5,43339,37416,Necrosis
5,43354,37448,Necrosis
5,43362,37479,Necrosis
5,43362,37519,Necrosis
5,43370,37574,Necrosis
5,43378,37645,Necrosis
5,43378,37708,Necrosis
5,43378,37755,Necrosis
5,43378,37810,Necrosis
5,43378,37857,Necrosis
5,43378,37897,Necrosis
5,43378,37944,Necrosis
5,43370,37983,Necrosis
5,43362,38015,Necrosis
5,43362,38054,Necrosis
5,43354,38102,Necrosis
5,43323,38149,Necrosis
5,43291,38180,Necrosis
5,43283,38204,Necrosis
5,43276,38228,Necrosis
5,43260,38244,Necrosis
5,43244,38251,Necrosis
5,43220,38267,Necrosis
5,43197,38299,Necrosis
5,43181,38314,Necrosis
5,43165,38322,Necrosis
5,43149,38338,Necrosis
5,43134,38370,Necrosis
5,43118,38401,Necrosis
5,43102,38417,Necrosis
5,43086,38448,Necrosis
5,43071,38480,Necrosis
5,43063,38504,Necrosis
5,43055,38527,Necrosis
5,43047,38559,Necrosis
5,43047,38606,Necrosis
5,43047,38661,Necrosis
5,43047,38701,Necrosis
5,43047,38740,Necrosis
5,43047,38779,Necrosis
5,43047,38795,Necrosis
5,43055,38811,Necrosis
5,43071,38834,Necrosis
5,43094,38866,Necrosis
5,43118,38898,Necrosis
5,43149,38929,Necrosis
5,43189,38976,Necrosis
5,43220,39031,Necrosis
5,43252,39087,Necrosis
5,43276,39150,Necrosis
5,43307,39228,Necrosis
5,43346,39315,Necrosis
5,43362,39394,Necrosis
5,43378,39465,Necrosis
5,43394,39536,Necrosis
5,43402,39599,Necrosis
5,43410,39646,Necrosis
5,43417,39693,Necrosis
5,43433,39733,Necrosis
5,43441,39780,Necrosis
5,43457,39819,Necrosis
5,43488,39843,Necrosis
5,43520,39875,Necrosis
5,43551,39890,Necrosis
5,43583,39898,Necrosis
5,43630,39922,Necrosis
5,43693,39945,Necrosis
5,43756,39961,Necrosis
5,43827,39977,Necrosis
5,43882,39993,Necrosis
5,43914,40001,Necrosis
5,43945,40009,Necrosis
5,43969,40016,Necrosis
5,43993,40024,Necrosis
5,44040,40040,Necrosis
5,44095,40048,Necrosis
5,44158,40048,Necrosis
5,44245,40048,Necrosis
5,44324,40048,Necrosis
5,44387,40048,Necrosis
5,44442,40048,Necrosis
5,44489,40048,Necrosis
5,44529,40048,Necrosis
5,44568,40048,Necrosis
5,44607,40040,Necrosis
5,44671,40016,Necrosis
5,44749,39985,Necrosis
5,44828,39945,Necrosis
5,44907,39914,Necrosis
5,44954,39898,Necrosis
5,44978,39890,Necrosis
5,44986,39882,Necrosis
5,44994,39851,Necrosis
5,45009,39804,Necrosis
5,45033,39756,Necrosis
5,45072,39693,Necrosis
5,45104,39615,Necrosis
5,45128,39512,Necrosis
5,45143,39402,Necrosis
5,45143,39307,Necrosis
5,45143,39244,Necrosis
5,45143,39205,Necrosis
5,45143,39173,Necrosis
5,45143,39158,Necrosis
5,45143,39142,Necrosis
5,45128,39126,Necrosis
5,45104,39110,Necrosis
5,45088,39087,Necrosis
5,45057,39047,Necrosis
5,45002,39000,Necrosis
5,44946,38961,Necrosis
5,44875,38921,Necrosis
5,44757,38866,Necrosis
5,44615,38819,Necrosis
5,44489,38787,Necrosis
5,44395,38756,Necrosis
5,44316,38724,Necrosis
5,44253,38701,Necrosis
5,44206,38677,Necrosis
5,44158,38645,Necrosis
5,44103,38606,Necrosis
5,44064,38574,Necrosis
5,44040,38559,Necrosis
5,44024,38535,Necrosis
5,44016,38511,Necrosis
5,44001,38488,Necrosis
5,43993,38456,Necrosis
5,43985,38425,Necrosis
5,43977,38401,Necrosis
5,43977,38377,Necrosis
5,43977,38346,Necrosis
5,43977,38322,Necrosis
5,43977,38291,Necrosis
5,43977,38251,Necrosis
5,43977,38212,Necrosis
5,43985,38165,Necrosis
5,44009,38110,Necrosis
5,44040,38039,Necrosis
5,44064,37976,Necrosis
5,44087,37928,Necrosis
5,44111,37889,Necrosis
5,44135,37865,Necrosis
5,44150,37850,Necrosis
5,44158,37834,Necrosis
5,44182,37818,Necrosis
5,44206,37802,Necrosis
5,44229,37787,Necrosis
5,44269,37771,Necrosis
5,44324,37731,Necrosis
5,44403,37684,Necrosis
5,44473,37645,Necrosis
5,44521,37613,Necrosis
5,44552,37597,Necrosis
5,44568,37574,Necrosis
5,44592,37550,Necrosis
5,44631,37534,Necrosis
5,44671,37526,Necrosis
5,44694,37519,Necrosis
5,44710,37503,Necrosis
5,44726,37487,Necrosis
5,44749,37471,Necrosis
5,44781,37456,Necrosis
5,44805,37448,Necrosis
5,44820,37440,Necrosis
5,44844,37416,Necrosis
5,44875,37385,Necrosis
5,44907,37353,Necrosis
5,44931,37322,Necrosis
5,44938,37298,Necrosis
5,44946,37282,Necrosis
5,44962,37259,Necrosis
5,44978,37235,Necrosis
5,44994,37219,Necrosis
5,45002,37188,Necrosis
5,45002,37156,Necrosis
5,45009,37133,Necrosis
5,45017,37085,Necrosis
5,45017,37046,Necrosis
5,45025,37006,Necrosis
5,45049,36920,Necrosis
5,45072,36841,Necrosis
5,45088,36786,Necrosis
5,45096,36746,Necrosis
5,45096,36723,Necrosis
5,45104,36683,Necrosis
5,45112,36652,Necrosis
5,45120,36628,Necrosis
5,45128,36605,Necrosis
5,45128,36589,Necrosis
5,45128,36565,Necrosis
5,45136,36526,Necrosis
5,45143,36486,Necrosis
5,45143,36455,Necrosis
5,45143,36415,Necrosis
5,45136,36352,Necrosis
5,45128,36282,Necrosis
5,45112,36218,Necrosis
5,45096,36155,Necrosis
5,45088,36116,Necrosis
5,45072,36092,Necrosis
5,45057,36061,Necrosis
5,45049,36037,Necrosis
5,45041,36029,Necrosis
5,45025,36029,Necrosis
5,45002,36021,Necrosis
5,44978,36006,Necrosis
5,44954,35990,Necrosis
5,44931,35974,Necrosis
5,44923,35958,Necrosis
5,44923,35943,Necrosis
5,44915,35927,Necrosis
5,44907,35911,Necrosis
5,44899,35888,Necrosis
5,44883,35864,Necrosis
5,44868,35825,Necrosis
5,44860,35769,Necrosis
5,44860,35714,Necrosis
5,44852,35651,Necrosis
5,44836,35588,Necrosis
5,44820,35533,Necrosis
5,44805,35494,Necrosis
5,44797,35454,Necrosis
5,44789,35415,Necrosis
5,44781,35383,Necrosis
5,44781,35344,Necrosis
5,44781,35297,Necrosis
5,44781,35249,Necrosis
5,44781,35194,Necrosis
5,44781,35115,Necrosis
5,44781,35021,Necrosis
5,44781,34926,Necrosis
5,44797,34847,Necrosis
5,44836,34769,Necrosis
5,44868,34690,Necrosis
5,44883,34619,Necrosis
5,44899,34556,Necrosis
5,44915,34501,Necrosis
5,44931,34453,Necrosis
5,44938,34414,Necrosis
5,44938,34383,Necrosis
5,44938,34343,Necrosis
5,44938,34288,Necrosis
5,44938,34241,Necrosis
5,44938,34178,Necrosis
5,44938,34115,Necrosis
5,44938,34067,Necrosis
5,44938,34020,Necrosis
5,44938,33957,Necrosis
5,44923,33878,Necrosis
5,44883,33807,Necrosis
5,44844,33752,Necrosis
5,44820,33705,Necrosis
5,44805,33666,Necrosis
5,44789,33634,Necrosis
5,44765,33602,Necrosis
5,44726,33563,Necrosis
5,44694,33524,Necrosis
5,44655,33484,Necrosis
5,44600,33445,Necrosis
5,44544,33405,Necrosis
5,44489,33366,Necrosis
5,44442,33350,Necrosis
5,44395,33335,Necrosis
5,44340,33311,Necrosis
5,44292,33303,Necrosis
5,44253,33295,Necrosis
5,44213,33279,Necrosis
5,44174,33272,Necrosis
5,44142,33272,Necrosis
5,44119,33272,Necrosis
5,44087,33272,Necrosis
5,44040,33272,Necrosis
5,43985,33287,Necrosis
5,43930,33327,Necrosis
5,43867,33366,Necrosis
5,43811,33398,Necrosis
5,43772,33413,Necrosis
5,43741,33421,Necrosis
5,43701,33429,Necrosis
5,43662,33437,Necrosis
5,43630,33445,Necrosis
5,43591,33445,Necrosis
5,43528,33445,Necrosis
5,43465,33437,Necrosis
5,43417,33429,Necrosis
5,43370,33413,Necrosis
5,43315,33374,Necrosis
5,43276,33342,Necrosis
5,43236,33311,Necrosis
5,43189,33279,Necrosis
5,43142,33248,Necrosis
5,43079,33201,Necrosis
5,43031,33161,Necrosis
5,42984,33130,Necrosis
5,42913,33090,Necrosis
5,42842,33059,Necrosis
5,42795,33043,Necrosis
5,42763,33035,Necrosis
5,42740,33035,Necrosis
5,42716,33035,Necrosis
5,42669,33035,Necrosis
5,42606,33059,Necrosis
5,42550,33098,Necrosis
5,42503,33122,Necrosis
5,42456,33138,Necrosis
5,42424,33153,Necrosis
5,42409,33177,Necrosis
5,42385,33209,Necrosis
5,42353,33232,Necrosis
5,42322,33256,Necrosis
5,42298,33287,Necrosis
5,42283,33327,Necrosis
5,42267,33350,Necrosis
5,42251,33366,Necrosis
5,42235,33390,Necrosis
5,42227,33405,Necrosis
5,42212,33421,Necrosis
5,42188,33437,Necrosis
5,42180,33453,Necrosis
5,42172,33469,Necrosis
5,42156,33484,Necrosis
5,42141,33500,Necrosis
5,42125,33508,Necrosis
5,42109,33508,Necrosis
5,42101,33516,Necrosis
5,42085,33539,Necrosis
5,42054,33571,Necrosis
5,42030,33595,Necrosis
5,42015,33634,Necrosis
5,41991,33697,Necrosis
5,41959,33752,Necrosis
5,41928,33799,Necrosis
5,41904,33855,Necrosis
5,41888,33894,Necrosis
5,41873,33910,Necrosis
5,41865,33926,Necrosis
5,41849,33949,Necrosis
5,41825,33973,Necrosis
5,41802,33989,Necrosis
5,41747,34028,Necrosis
5,41676,34067,Necrosis
5,41597,34099,Necrosis
5,41510,34138,Necrosis
5,41423,34178,Necrosis
5,41337,34209,Necrosis
5,41266,34225,Necrosis
5,41219,34249,Necrosis
5,41195,34272,Necrosis
5,41179,34280,Necrosis
5,41163,34280,Necrosis
5,41132,34288,Necrosis
5,41085,34312,Necrosis
5,41029,34351,Necrosis
5,40966,34390,Necrosis
5,40911,34430,Necrosis
5,40864,34469,Necrosis
5,40825,34501,Necrosis
5,40801,34524,Necrosis
5,40777,34548,Necrosis
5,40754,34572,Necrosis
5,40738,34595,Necrosis
5,40722,34619,Necrosis
5,40706,34635,Necrosis
5,40683,34666,Necrosis
5,40667,34698,Necrosis
5,40659,34721,Necrosis
5,40635,34753,Necrosis
5,40612,34777,Necrosis
5,40596,34800,Necrosis
5,40580,34832,Necrosis
5,40557,34879,Necrosis
5,40517,34934,Necrosis
5,40478,34981,Necrosis
5,40446,35044,Necrosis
5,40415,35115,Necrosis
5,40383,35194,Necrosis
5,40360,35273,Necrosis
5,40344,35344,Necrosis
5,40328,35407,Necrosis
5,40320,35454,Necrosis
5,40312,35501,Necrosis
5,40304,35541,Necrosis
5,40304,35580,Necrosis
5,40304,35620,Necrosis
5,40304,35651,Necrosis
5,40304,35683,Necrosis
5,40304,35706,Necrosis
5,40304,35730,Necrosis
5,40304,35769,Necrosis
5,40304,35801,Necrosis
5,40304,35825,Necrosis
5,40304,35856,Necrosis
5,40304,35895,Necrosis
5,40304,35935,Necrosis
5,40312,35966,Necrosis
5,40328,36006,Necrosis
5,40344,36061,Necrosis
5,40360,36124,Necrosis
5,40375,36187,Necrosis
5,40391,36234,Necrosis
5,40399,36258,Necrosis
5,40407,36282,Necrosis
5,40423,36313,Necrosis
5,40430,36337,Necrosis
5,40438,36352,Necrosis
5,40446,36376,Necrosis
5,40446,36408,Necrosis
5,40446,36431,Necrosis
5,40446,36463,Necrosis
5,40446,36502,Necrosis
5,40446,36526,Necrosis
5,40446,36557,Necrosis
5,40446,36597,Necrosis
5,40438,36620,Necrosis
5,40423,36636,Necrosis
5,40415,36652,Necrosis
5,40407,36668,Necrosis
5,40399,36683,Necrosis
5,40391,36691,Necrosis
5,40375,36691,Necrosis
5,40344,36707,Necrosis
5,40304,36731,Necrosis
5,40281,36739,Necrosis
5,40265,36739,Necrosis
5,40249,36739,Necrosis
5,40226,36746,Necrosis
5,40202,36754,Necrosis
5,40186,36754,Necrosis
5,40170,36754,Necrosis
5,40155,36754,Necrosis
5,40139,36754,Necrosis
5,40123,36754,Necrosis
5,40092,36754,Necrosis
5,40036,36754,Necrosis
5,39989,36746,Necrosis
5,39958,36739,Necrosis
5,39942,36739,Necrosis